epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,3984.4,0.92003,0.66531,1.28289,0.97766,0.95128,0.99166,0.85286,0.63618,0.39079,0.92028,0.0001883,0.0001883,0.0001883
368,3995.2,0.91589,0.65499,1.29557,0.95356,1,0.99289,0.84942,0.65021,0.37087,0.90765,0.00018335,0.00018335,0.00018335
369,4005.99,0.9285,0.68279,1.26865,1,0.93131,0.99133,0.85485,0.62045,0.35876,0.89202,0.0001784,0.0001784,0.0001784
370,4016.76,0.91719,0.69455,1.29562,0.95561,1,0.99205,0.86599,0.60256,0.3603,0.89348,0.00017345,0.00017345,0.00017345
371,4028.56,0.91365,0.71301,1.30643,0.95755,0.9809,0.99205,0.85235,0.63333,0.38276,0.91459,0.0001685,0.0001685,0.0001685
372,4039.35,0.89973,0.63687,1.26221,0.93394,1,0.99166,0.8472,0.66642,0.39413,0.93797,0.00016355,0.00016355,0.00016355
373,4050.23,0.89589,0.62966,1.25939,0.93646,0.96119,0.98874,0.85025,0.65514,0.3882,0.93548,0.0001586,0.0001586,0.0001586
374,4061.1,0.81352,0.60205,1.21967,0.95706,0.96913,0.98948,0.84516,0.62872,0.37989,0.92639,0.00015365,0.00015365,0.00015365
375,4071.81,0.92391,0.67457,1.29645,0.95309,0.95652,0.98722,0.85348,0.63912,0.37387,0.92733,0.0001487,0.0001487,0.0001487
376,4082.63,0.88231,0.64791,1.2677,0.99843,0.93478,0.98902,0.85209,0.62689,0.36524,0.92773,0.00014375,0.00014375,0.00014375
377,4093.37,0.9171,0.6652,1.27662,0.978,0.96655,0.99056,0.85031,0.62108,0.36918,0.92425,0.0001388,0.0001388,0.0001388
378,4104.25,0.85742,0.61938,1.24532,0.95635,0.97826,0.98927,0.86476,0.62191,0.36136,0.91181,0.00013385,0.00013385,0.00013385
379,4115.01,0.82597,0.61735,1.21813,0.95444,0.97826,0.9902,0.86674,0.62892,0.36297,0.91193,0.0001289,0.0001289,0.0001289
380,4126.86,0.87649,0.61518,1.23637,0.95711,0.97027,0.98988,0.8628,0.61785,0.35414,0.89626,0.00012395,0.00012395,0.00012395
381,4137.62,0.86673,0.60615,1.24027,0.97547,0.93478,0.98986,0.86059,0.59909,0.3481,0.89188,0.000119,0.000119,0.000119
382,4148.48,0.89638,0.65701,1.25939,0.99232,0.93478,0.98923,0.85521,0.59804,0.3425,0.89185,0.00011405,0.00011405,0.00011405
383,4159.35,0.95456,0.67013,1.29746,1,0.95271,0.99179,0.85741,0.60219,0.33711,0.89648,0.0001091,0.0001091,0.0001091
384,4170.22,0.90653,0.669,1.25649,1,0.95552,0.99255,0.85641,0.60203,0.334,0.89583,0.00010415,0.00010415,0.00010415
385,4181.06,0.892,0.6377,1.26416,0.97819,0.97489,0.99297,0.86058,0.60536,0.33868,0.89288,9.92e-05,9.92e-05,9.92e-05
386,4191.88,0.88836,0.65252,1.28134,0.97264,0.95652,0.9914,0.8685,0.60816,0.34436,0.89087,9.425e-05,9.425e-05,9.425e-05
387,4203.68,0.8616,0.62603,1.2508,0.97058,1,0.99372,0.87303,0.60334,0.34955,0.88843,8.93e-05,8.93e-05,8.93e-05
388,4215.53,0.85053,0.63728,1.23084,0.97809,0.97042,0.99073,0.86393,0.58938,0.34945,0.88418,8.435e-05,8.435e-05,8.435e-05
389,4226.32,0.86763,0.62543,1.25361,0.97795,0.96418,0.99105,0.86049,0.59099,0.34929,0.88503,7.94e-05,7.94e-05,7.94e-05
390,4237.14,0.87591,0.64358,1.27791,0.95313,0.97826,0.99166,0.85774,0.60405,0.35447,0.89238,7.445e-05,7.445e-05,7.445e-05
391,4248.88,0.78417,0.60304,1.23642,0.97796,0.97826,0.9921,0.85974,0.59964,0.36035,0.89425,6.95e-05,6.95e-05,6.95e-05
392,4259.76,0.8,0.55841,1.23692,0.97296,0.97826,0.99173,0.84615,0.60559,0.3731,0.89884,6.455e-05,6.455e-05,6.455e-05
393,4270.54,0.75037,0.52966,1.21595,0.9737,0.97826,0.99173,0.85079,0.62318,0.37283,0.90548,5.96e-05,5.96e-05,5.96e-05
394,4281.31,0.70535,0.47181,1.15777,0.97539,0.97826,0.99291,0.84366,0.62785,0.37345,0.90817,5.465e-05,5.465e-05,5.465e-05
395,4292,0.77354,0.48585,1.22896,0.97628,0.97826,0.99253,0.84472,0.62333,0.37245,0.90311,4.97e-05,4.97e-05,4.97e-05
396,4302.72,0.73938,0.49057,1.19066,0.97624,0.97826,0.9926,0.84633,0.61198,0.36577,0.89901,4.475e-05,4.475e-05,4.475e-05
397,4313.46,0.75935,0.49845,1.23555,0.97578,0.97826,0.99297,0.84432,0.61034,0.36136,0.89851,3.98e-05,3.98e-05,3.98e-05
398,4324.21,0.7123,0.46936,1.154,0.97601,0.97826,0.99297,0.84852,0.60813,0.3583,0.89738,3.485e-05,3.485e-05,3.485e-05
399,4334.93,0.73631,0.46215,1.19784,0.97825,0.97773,0.99373,0.85271,0.60952,0.3623,0.90137,2.99e-05,2.99e-05,2.99e-05
400,4345.7,0.71843,0.47205,1.18233,0.97823,0.97672,0.99373,0.84789,0.61233,0.36316,0.90508,2.495e-05,2.495e-05,2.495e-05
